Experiment,Part,Stimulus,time,x,y,x_offset,y_offset
UV22MS,1663266938,95manipulated3.jpg,1663266975.1593084,1566.0623748902929,2255.5811125638797,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.1913085,1603.1966930746896,2293.094732618232,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.2233322,1264.9007624629758,2139.01230704756,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.2553356,1286.7588625278975,2119.118998119069,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.2873373,1471.976399705424,2289.060107334713,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.3193395,1521.3487852370436,2193.231717089687,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.367344,1519.9607931239657,2287.8411258474025,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.3993378,1460.2958245177183,2267.7322881365326,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.431329,1517.1725281526828,2201.727775696187,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.463332,1138.9716625386266,2126.753408037164,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.4953353,1338.5317338851196,2153.8789412468573,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.5273376,1655.9535320890966,2289.784709140376,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.5593398,1445.057143149966,2211.987891429497,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.5913072,1599.4737966091488,2294.955928351163,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.6233082,1413.012749093896,2256.9816599616106,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.655338,1450.0718377097726,2292.5635982468825,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.6873357,1478.7522643684774,2252.4144943686856,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.7353375,1550.6335666212087,2325.1837504201235,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.7673063,1450.368842465563,2224.1453623337807,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.809307,1386.6002022465186,2221.346856966742,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.8313062,1269.6605852185041,2101.283634803354,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.8633075,1159.8484289599999,2097.9003123023485,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.8953068,1162.14846254186,2078.6504802158593,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.9273083,1358.4731291972116,2211.623369008889,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.9593074,1392.8117444531124,2165.11955407679,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.991307,1300.9812842631331,2190.1917908163837,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.0233066,1457.9266192460489,2223.4814696336384,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.0553071,1208.881377517396,2201.7150412360284,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.0873063,1114.4583902270804,2216.068740629913,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.1353064,1253.8103546975858,2201.870874476013,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.167306,1532.7439381122847,2365.582071867972,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.1993072,1367.717039374221,2178.6274264899484,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.2313063,1240.6281294727758,2278.6499482402783,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.2633069,1408.459432196187,2313.227040277413,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.295307,1263.8147859635499,2388.859536578588,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.3273072,1479.2829595253943,2388.3020051377976,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.3593082,1368.744513591318,2372.99666766342,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.3913066,1430.377337278364,2378.2226954149132,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.4233062,1405.0320995815337,2350.0924311217927,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.455306,1480.0756500186517,2446.613969889908,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.4873059,1183.7694845768613,2433.8952939485334,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.5353074,1318.7130551523098,2367.3680748266643,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.5673058,1433.9004796659722,2356.797933865255,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.5993066,1482.8931303417114,2341.6113215830906,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.631306,1110.0369080292426,2210.00281893186,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.6633065,1213.5396687304408,2304.38482654324,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.6953065,1029.237422116692,2232.816273314349,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266976.7273066,1095.09139809279,2264.1124461290706,1017.6196700310647,821.7875272885649
UV22MS,1663266938,92.jpg,1663266977.1298153,13.211180671150759,155.86443118929492,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.1598165,158.44545887510884,173.74989788364783,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.190815,363.6822171829919,148.4207311274751,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.2228138,271.0931124247903,163.64782212611644,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.2548146,926.6937770027074,1158.7661148923455,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.3028147,1789.6434207221914,2688.473006697977,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.3348153,1936.5730551637741,2626.970639746687,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.3668141,1820.2343970488482,2575.864229285402,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.3988147,2138.824835837629,2734.1318513148917,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.4308145,1576.5847154838223,2483.661761963022,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.462816,2048.404580673617,2642.8034998529124,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.494816,1790.7606078031035,2610.245651709257,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.5268145,1728.445629034104,2558.9155411598485,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.5588155,1688.3667077886803,2604.1328613624073,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.590815,1981.496206561568,2602.723497906807,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.6228166,1973.7421765663948,2630.8321229114413,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.654815,1911.9546766212836,2692.248787456943,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.7028146,2079.7658499516187,2725.8027873031874,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.734814,1868.0861994915228,2764.073598769851,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.7668135,1899.8203811694739,2745.6104045911206,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.798815,2081.0436949390887,2890.9523307447903,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.830815,2160.0214209027777,2835.744963923754,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.8628142,1944.746954401605,2860.8439254478585,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.8958158,2014.058798533506,2910.277193341357,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.9278157,1831.7427613338482,2837.3491871035526,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.9588153,1894.7898328225244,2842.173756486774,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266977.9908147,1953.5911389792109,2916.585675731719,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.0228148,1800.2085012288228,2757.0452819920292,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.0548153,1840.3248767882785,2729.675504069256,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.1028156,2072.8909386917153,2842.6486240410704,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.1348152,2019.3042322438132,2845.01963505925,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.1668158,1751.5168021693923,2775.92746215297,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.1988156,1729.770746437253,2742.686534272228,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.2308135,1899.8676967283902,2856.8857762442994,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.2628145,1935.5678903422804,2889.7062229919957,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.2948134,2027.3703329266054,2982.6857113484944,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.326815,1955.0845556360446,3062.75937307461,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.358815,1991.947984067502,3121.4478068033955,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.3908153,1999.6710569734246,3078.9436125953484,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.422815,2086.72767503573,3042.070990093943,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.4708138,1973.7427610719444,3028.651725849444,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.502814,2231.8763019537723,3199.7278936627713,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.534814,2280.95212598401,3301.0663166264853,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.566814,2194.9881436499836,3287.1525018488346,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.5988142,2168.4651782426504,3192.6688104892864,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.6308143,2179.76503265065,3210.043635897435,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.6628141,2069.5121966079096,3045.725778183493,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.694815,1968.8124529801055,3014.143607895771,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.7268155,2077.5208197139227,3080.154548446126,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.7588146,1880.1282220286082,2952.0005384470883,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.7908156,1891.7628041936648,2921.7441130468,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.8228145,2018.7567458367273,2962.1916781549203,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.8708146,1622.9210118183914,2717.4943290773226,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.902814,1869.5220877016104,2844.934908126201,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.9358149,1720.0082069422192,2883.0142068315486,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.966815,1808.7375183837767,2917.2583394737057,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266978.9988134,1820.5106537548536,2997.5986345036936,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266979.0308135,1880.6863958599542,2888.1949474089633,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266979.0628142,1851.0881462255084,2915.56476247424,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266979.0948133,1822.1981193509982,2864.4658488481887,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,92.jpg,1663266979.126815,2158.0946513113363,3115.44260489528,1941.9001470701405,1033.2984152689605
UV22MS,1663266938,75manipulated2.jpg,1663266979.702815,50.43805516643388,198.09777979697463,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.7348142,106.3482934710346,219.20693555824073,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.7668135,184.23993787533308,318.7328268104993,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.8188171,67.69230895494856,301.5671121491179,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.830817,866.2941290331796,1282.3196121508895,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.8628182,1985.4673867627102,2840.4556674336513,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.8948185,2007.1540732052877,2783.325351995621,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.926815,2077.777420242005,2869.748481721631,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.9598188,1924.5590374256117,2845.507279575283,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266979.9908175,1957.8913151911506,2939.06868419362,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.038817,1843.6807279502034,2804.8966162758265,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.0708175,1865.5571590314153,2727.143582863155,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.1028183,1778.945564147832,2646.9423349933886,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.1348164,1830.1853890216998,2669.3094229003445,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.1668162,1799.2404679156268,2659.6491838437164,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.1998465,1483.8946358522812,2501.731914601533,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.231856,1683.365705225975,2484.8398921817106,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.2638464,1501.93686422084,2376.85322986967,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.2958167,1639.7226458608814,2503.577134799824,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.3278403,1729.5970533707214,2531.3575807938864,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.3598452,1636.3827682541464,2471.136104610187,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.391846,1646.4286921667237,2490.6338445111337,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.4398518,1534.470070008306,2504.4541155345382,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.4718144,1596.7349059999515,2511.4204052141804,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.5038173,1755.0058103574806,2619.8656423031434,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.5358515,1857.7291295596651,2635.865849580179,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.5678506,1848.1761559960723,2669.1460733993995,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.5998454,1906.9464410331925,2729.5375363750604,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.6318142,1884.7227459684561,2788.7168485685934,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.6638443,1896.504307819563,2763.6137213834804,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.6958458,1852.6583730898574,2736.3549367455435,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.7278178,1891.8398782593222,2739.2585612567964,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.7598164,1909.795960129421,2774.7551899906257,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.791845,1988.269499773327,2797.1078668938685,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.8388455,1967.6616683832979,2772.3630739934165,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.8718498,1725.287438078828,2684.4024671138004,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.9038453,1783.1990150447295,2661.593247566582,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.9358149,1826.135240965833,2667.6478222278424,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.9678452,1904.902926679616,2684.272546610385,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266980.999815,1999.136285142215,2693.2550182688947,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.0318453,1786.3748732250538,2672.738463550554,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.0638173,1616.8872997932735,2485.6660073572857,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.0958161,1751.0038671586735,2531.885519211402,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.1278176,1974.052368215974,2642.5233903727326,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.158816,1793.3576391722625,2535.788311263937,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.206817,2011.2468543263992,2658.2908911037703,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.2388177,1990.380512282245,2763.6750078643927,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.2708158,1705.9493613110844,2609.612786056559,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.3038168,1758.65667750584,2576.741241677522,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.3348165,1963.0215487730538,2772.004783473175,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.366816,2112.7887457854727,2778.0870939750425,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.3988178,2108.2665344531024,2816.940496195829,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.4308155,1985.1577757782088,2768.6632763557413,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.4638143,1894.0800307135387,2779.8019664438007,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.4958181,1695.4843870544564,2683.4171691996985,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.5278451,1983.7712909464744,2748.3824864542416,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.5598512,1926.6219882918351,2704.25721261944,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.6078398,1808.442427107974,2647.4274516432392,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.6388147,2058.9632380151343,2790.575250276712,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.6718464,1740.7777819555672,2653.945926071811,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,75manipulated2.jpg,1663266981.7028406,1861.9050221628336,2610.285856277538,2348.4778234158766,1151.5146093171425
UV22MS,1663266938,35manipulated3.jpg,1663266982.1678455,186.49729543592912,183.42318769682532,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.1988156,285.33638743819756,149.61145526757264,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.2318554,288.01203153061357,172.41747982137585,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.2638166,437.2297121047082,233.61614966501566,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.2958186,1092.3528632216296,1472.1997959668581,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.3278143,2024.1050542331889,3164.294308503906,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.3598473,2136.018825302785,3296.713897601244,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.406817,2205.4256365093147,3247.899940447432,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.4388158,2219.583886296184,3209.707262841376,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.4708154,2175.9901212270856,3205.1722255152376,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.5038168,2089.5800234096796,3152.3005238894125,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.534817,1949.6470596804052,3136.867460679054,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.5668159,2015.8157157749583,3124.5797701834563,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.5988154,2141.006397167331,3243.8114981167882,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.6318166,2302.5322615859845,3271.5276878818063,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.6628182,2261.0823536421735,3251.316734234413,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.694816,2260.8674113359243,3310.763197939464,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.7278454,2032.347982390445,3231.941458800819,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.7758455,2297.520287235132,3462.961429815233,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.8078508,2323.0099442502806,3383.264936658944,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.8398163,2344.602338632977,3384.9924945030252,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.8718455,2505.3984954814396,3357.611032938457,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.9038458,2665.498957867422,3528.1086513421274,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.9358459,2463.8856293645927,3584.5890273373466,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.9678166,2361.3416877885784,3560.3223644527543,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266982.9998164,2546.936787539171,3637.252098028837,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.0318167,2475.9886116236526,3521.278843077396,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.0638454,2328.6371373190145,3361.934942864854,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.0958462,2168.3016416195956,3407.399304743974,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.1278462,2172.7429115766317,3383.9487093203497,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.1758463,2203.243586094333,3378.2095931977365,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.2078452,2267.9691536068826,3391.0095888654337,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.238852,2281.6670755692744,3383.651240829285,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.2718453,2193.6146265352563,3286.4304257902613,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.3038397,2192.4316822891783,3315.593004364482,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.3358455,2093.0639231245405,3322.7594245394707,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.3678455,2301.446462447435,3456.2449450630415,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.3998454,2124.869003996957,3407.848261712312,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.4318454,2308.773499478127,3480.2721787382025,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.4638166,2340.530890860676,3458.671618407206,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.4958508,2267.2153202228133,3399.2747705095517,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.5278454,2406.7181341864334,3541.842985654465,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.5758157,2524.7316403973823,3607.8146077464203,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.6078455,2416.083761636752,3598.9090306440053,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.6398451,2282.036656786353,3619.8336124498323,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.6718454,2330.5933487400157,3484.1201038629633,2724.6671415320743,1383.2162755743157
UV22MS,1663266938,35manipulated3.jpg,1663266983.7038417,2337.9525560809093,3530.9980795255356,2724.6671415320743,1383.2162755743157
